-16.5600,-5.5700,0.5900,-0.7200,-0.7100,-1.6900,-0.4300,-0.0900,0.4200,0.2300,-0.3400,-0.2500,-0.2000
-11.1800,-4.8300,-1.1700,-0.7800,-0.2300,-0.9600,-0.6200,-0.0800,-0.3900,-0.3000,-0.4200,0.4500,0.2200
-10.3500,-4.1300,-1.0200,-1.2900,-0.4300,-1.6200,-0.8300,-0.1900,-0.2100,-0.3000,0.2300,0.3100,-0.2800
-5.6600,-2.5100,-0.2000,0.1700,0.0400,-0.4400,-0.5400,0.0700,0.1300,-0.1200,-0.1200,0.3700,-0.1900
-8.4300,-0.7900,1.7600,1.9100,-1.3200,-1.2800,-0.8900,-0.2300,0.6200,-0.3800,-1.0600,-1.0500,-0.2400
-9.8700,-2.8800,1.1200,-0.9900,-1.0100,-0.1600,0.4700,0.5400,0.3700,-0.4600,-0.8600,-0.1100,0.4400
-7.4400,-3.0900,0.1500,0.0900,1.1200,0.8500,0.1300,0.6700,0.3700,-0.2000,-0.3200,-0.0300,0.1400
-8.8000,-3.6200,-0.8400,-0.4400,0.1600,-0.9200,-0.5900,-0.2200,0.3000,0.0200,0.1200,0.1100,-0.2000
-7.1100,-2.8500,0.0900,0.5100,0.3600,-0.2500,-0.2900,0.1900,0.6300,1.0800,0.5000,0.6600,0.7700
-10.3300,-4.0800,-0.5700,0.2700,-0.1900,-0.0700,-0.9100,-0.5400,0.3200,-0.7100,-0.6400,0.1900,0.1700
-8.0400,-3.3600,-0.0900,-0.1600,-0.6200,-0.7300,-0.6400,0.0500,0.4200,0.2600,-0.1600,0.4900,0.0600
-7.5900,-3.4400,-0.2600,-0.0300,-0.6200,-1.0100,-1.3700,-0.7800,-0.3200,-0.5200,-0.3300,-0.5600,0.0200
-9.2100,-4.2200,-0.4900,-0.7800,-0.4200,-0.7700,-1.4200,-0.9800,-0.2000,0.0000,-0.3200,-0.5900,-0.8800
-12.6200,-2.6000,3.0700,1.0900,0.0700,-0.1800,-1.0800,-0.0400,0.6700,-0.7700,0.0900,-0.2200,-0.3200
-16.7000,-5.6400,1.9300,0.3900,0.2800,0.2200,0.0200,0.4600,0.0000,0.0500,-0.1700,0.1700,-0.4200
